question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
Which player scored the last points the Broncos scored?,"["" Following their Monday Night debacle in San Diego and subsequent videotaping scandal, the Broncos returned home for an interconference match against the St. Louis Rams. In the first quarter, the Broncos jumped out to a 10-0 lead, with a 4-yard touchdown run from running back Knowshon Moreno, followed by a 49-yard field goal by placekicker Matt Prater. The Rams responded, with quarterback Sam Bradford throwing a 36-yard touchdown pass to tight end Michael Hoomanawanui. In the second quarter, The Broncos took a 13-7 lead, with a 40-yard field goal by Prater. However, the Rams would reel off 26 unanswered points, starting off with a pair of touchdown passes from Bradford to tight end Billy Bajema&#8212;2 and 26 yards&#8212;the latter with a missed extra point, followed by a pair of field goals from placekicker Josh Brown&#8212;28 and 37 yards&#8212;before halftime. In the third quarter, the Rams continued their offensive onslaught, with a 1-yard touchdown run from running back Kenneth Darby, giving St. Louis a 33-13 lead. In the fourth quarter, the Broncos snapped the Rams' streak of 26 unanswered points, with quarterback Kyle Orton throwing a 41-yard touchdown pass to wide receiver Brandon Lloyd, but the Rams responded with a 26-yard field goal from Brown. Trailing 36-20 with four minutes remaining, the Broncos tried to rally, with Orton throwing two touchdown passes&#8212;a 16-yarder to wide receiver Eddie Royal (with a failed two-point conversion attempt), followed by a 5-yarder to Lloyd, but the Broncos' rally attempt was cut short by the Rams' defense. With the loss, the Broncos matched their loss total from the previous two seasons.""]", Kyle Orton (with a 41-yard touchdown pass to Brandon Lloyd),Eddie Royal,1.0,0.584532929205024,0.6775418963936701
How many yards was the last field goal?,"[' Coming off their bye week, the Panthers flew to Oakland-Alameda County Coliseum for a Week 10 interconference duel with the Oakland Raiders.  In the first quarter, Carolina pounced first as QB Jake Delhomme completed a 3-yard TD pass to WR Muhsin Muhammad.  In the second quarter, the Panthers increased their lead as RB DeAngelo Williams got a 69-yard TD run.  In the third quarter, the Raiders responded with kicker Sebastian Janikowski getting a 38-yard and a 45-yard field goal.  In the fourth quarter, Carolina closed the game out with kicker John Kasay nailing a 32-yard field goal.']",32 yards,['35' '35'],1.0,0.7302305067732292,0.5934214058897291
Which religious people are the second most common in Chennai?,"['A resident of Chennai is called a Chennaite. According to 2011 census, the city had a population of 4,646,732, within the area administered by the Municipal Corporation; that had 11 lakh households, with 51% of them living in rented houses. The citys limits were expanded later in 2011 and its population reached 7,088,000 with Chennai Municipal Corporation being renamed as Greater Chennai Corporation.  Tamil people form the majority of Chennais population. Indian English is spoken largely by white-collar workers, often mixed into Tamil. In 2001, out of the 2,937,000 migrants (33.8% of its population) in the city, 61.5% were from other parts of the state, 33.8% were from rest of India and 3.7% were from outside the country. As per the 2001 census, the number of speakers mother tongue wise are as follows, Tamil language is spoken by 3,424,107 (78.8%), followed by Telugu language by 419,209 (9.7%), Urdu by 180,245 (4.1%), Malayalam by 113,828 (2.6%), Hindi by 104,084 (2.4%), and Kannada by 22,250 (0.5%). Chennai, along with Mumbai, Delhi and Kolkata, is one of the few Indian cities that are home to a diverse population of ethno-religious communities. Minorities include Telugu people, Marwaris, Gujarati people, Parsis, Sindhi people, Odia people, Goans, Kannadigas, Anglo-Indians, Bengali people, Punjabi people, and Malayalees. As per the religious census of 2011, Chennais population was 80.7% Hindu, 9.5% Muslim, 7.7% Christian, 1.1% Jainism, 0.1% Sikh, 0.1% Buddhist, 0.1% following other religions and 0.8% following no religion or did not indicate any religious preference.']", Muslim,"['Christian' 'Hindu, 7.7%']",0.0,0.6848466552844,0.500912663602917
How many more percent did the largest ancestry have compared to the smallest?,"['In the census of 2010, there were 66,135 people, 26,265 (2000 data) households, and 14,051 (2000 data) families residing in the city. The population density was 6,096.7 people per square mile (2,199.9/kmÃ‚Â²). There were 30,272 (2000 data) housing units at an average density of 2,790.6 per square mile (1,077.2/kmÃ‚Â²). The racial makeup of the city was 59.38% (52.31% Non-Hispanic) (7.07 White-Hispanic) White (U.S. Census), 24.19% African American (U.S. Census), 14.47% Hispanic (U.S. Census) or Latin (U.S. Census)) of any race, 8.24% from Race (United States Census), 5.74% from two or more races, 2.62% Asian (U.S. Census), 0.69%  Native American (U.S.Census), and 0.14% Pacific Islander (U.S. Census). There is a growing Guyana population in the area. The top ancestries self-identified by people on the census are Italian (13.6%), Guyanese (12.3%), Irish (12.1%), Puerto Rican (10.1%), German (8.7%), English (6.0%), Polish (5.4%), French (4.4%). These reflect historic and early 20th-century immigration, as well as that since the late 20th century.']"," The largest ancestry, Italian, had approximately 13.6% more than the smallest ancestry, Pacific Islander (0.14%). So, the difference is about 13.46 percentage points.",['13.6' '1.3'],0.5,0.6541612379271342,0.5157520574982991
How many more games did the Astros win than the Braves in the 2005 National League Division Series?,"['The Astros won the 2005 National League Division Series against the Atlanta Braves, 3-1, with a game four that set postseason records for most innings (18), most players used by a single team (23), and longest game time (5 hours and 50 minutes). Trailing by a score of 6-1, Lance Berkman hit an eighth-inning grand slam to narrow the score to 6-5. In the bottom of the ninth, catcher Brad Ausmus hit a game-tying home run that allowed the game to continue in extra innings. In the bottom of the tenth inning, Luke Scott hit a blast to left field that had home run distance, but was inches foul. This game remained scoreless for the next eight innings. In the top of the fifteenth inning, Roger Clemens made only his second career relief appearance, pitching three shutout innings, notably striking out Julio Franco, at the time the oldest player in the MLB at 47 years old; Clemens was himself 43. In the bottom of the eighteenth inning, Clemens came to bat again, indicating that he would be pitching in the nineteenth inning, if it came to that. Clemens struck out, but the next batter, Chris Burke (baseball), hit a home run to left field for the Astros win, 7-6. Oddly enough, a fan in the ""Crawford Boxes"" in left field had previously caught Berkmans grand slam and this same fan caught Burkes home run.  The 2005 National League Championship Series featured a rematch of the 2004 National League Championship Series. The Astros lost the first game in St. Louis, but would win the next three games, with Roy Oswalt getting the win. Though the Astros were poised to close out the series in Game Five in Houston, Brad Lidge gave up a monstrous two-out three-run home run to Albert Pujols, forcing the series to a sixth game in St. Louis, where the Astros clinched a World Series appearance. Roy Oswalt was named NLCS MVP, having gone 2-0 with a 1.29 ERA in the series. Current honorary NL President William Y. Giles presented the league champion Astros with the Warren C. Giles Trophy. Warren Giles, Williams father and President of the National League from  to , had awarded an MLB franchise to the city of Houston in 1960.']"," The Astros won 3 games against the Braves in the 2005 National League Division Series, while the Braves won 1 game. So, the difference is 2 games.",2,0.75,0.975145455105881,0.5238964178666232
Which player got the Saints on the board?,"["" Coming off their home win over the Lions, the 49ers flew to the Louisiana Superdome for a Week 4 duel with the New Orleans Saints.  In the first quarter, the Niners struck first as kicker Joe Nedney got a 47-yard field goal.  In the second quarter, the Saints took the lead with QB Drew Brees completing a 5-yard and a 33-yard TD pass to WR Lance Moore.  San Francisco would answer with Nedney's 49-yard field goal, yet New Orleans replied with Brees' 47-yard TD pass to WR Robert Meachem. In the third quarter, the 49ers tried to rally as Nedney kicked a 38-yard field goal.  However, in the fourth quarter, the Saints continued to pull away as RB Deuce McAllister got a 1-yard TD run.  The Niners tried to rally as QB J.T. O'Sullivan completed a 5-yard TD pass to WR Isaac Bruce, yet New Orleans sealed the win with kicker Mart&#237;n Gram&#225;tica nailing a 31-yard field goal.""]", Lance Moore was the player who scored the first touchdown for the Saints.,"['Drew Brees', 'Robert Meachem']",1.0,0.7702901054205498,0.07981375976920013
How many months after the truce was called of the War of Independence did negotiations begin for the Anglo-Irish Treaty in London?,"['After the War of Independence and truce called in July 1921, representatives of the British government and the Irish treaty delegates, led by Arthur Griffith, Robert Barton and Michael Collins, negotiated the Anglo-Irish Treaty in London from 11 October to 6 December 1921. The Irish delegates set up headquarters at Hans Place in Knightsbridge, and it was here in private discussions that the decision was taken on 5 December to recommend the treaty to DÃƒÂ¡il Ãƒâ€°ireann.The Second DÃƒÂ¡il Ãƒâ€°ireann narrowly ratified the Treaty. In accordance with the treaty, on 6 December 1922 the entire island of Ireland became a self-governing Dominion called the Irish Free State . Under the Constitution of the Irish Free State, the Parliament of Northern Ireland had the option to leave the Irish Free State one month later and return to the United Kingdom. During the intervening period, the powers of the Parliament of the Irish Free State and Executive Council of the Irish Free State did not extend to Northern Ireland. Northern Ireland exercised its right under the treaty to leave the new Dominion and rejoined the United Kingdom on 8 December 1922. It did so by making an address to the King requesting, ""that the powers of the Parliament and Government of the Irish Free State shall no longer extend to Northern Ireland."" The Irish Free State was a constitutional monarchy sharing a monarch with the United Kingdom and other Dominions of the British Commonwealth. The country had a governor-general , a bicameral parliament, a cabinet called the ""Executive Council"", and a prime minister called the President of the Executive Council.']","2 months (from July 1921 to October 11, 1921)",['4' '11 December 1921'],1.0,0.33054904477286073,0.5591241296249729
How many months after Macromedia disclosed Flash 3 was Morphlnk 99 introduced?,"[""In October 1998, Macromedia disclosed the Flash Version 3 Specification on its website. It did this in response to many new and often semi-open formats competing with SWF, such as Xara's Flare and Sharp's Extended Vector Animation formats. Several developers quickly created a C library for producing SWF. In February 1999, MorphInk 99 was introduced, the first third-party program to create SWF files. Macromedia also hired Middlesoft to create a freely available developers' kit for the SWF file format versions 3 to 5. Macromedia made the Flash Files specifications for versions 6 and later available only under a non-disclosure agreement, but they are widely available from various sites. In April 2006, the Flash SWF file format specification was released with details on the then newest version format . Although still lacking specific information on the incorporated video compression formats , this new documentation covered all the new features offered in Flash v8 including new ActionScript commands, expressive filter controls, and so on. The file format specification document is offered only to developers who agree to a license agreement that permits them to use the specifications only to develop programs that can export to the Flash file format. The license does not allow the use of the specifications to create programs that can be used for playback of Flash files. The Flash 9 specification was made available under similar restrictions. In June 2009, Adobe launched the Open Screen Project , which made the SWF specification available without restrictions. Previously, developers could not use the specification for making SWF-compatible players, but only for making SWF-exporting authoring software. The specification still omits information on codecs such as Sorenson Spark, however.""]",2 months (February 1999),5,1.0,0.5727120866642647,0.7694836198903514
"Who could raise more troops, Henry and Charles, or Francis?","['On 31 December 1543, Henry and Charles had signed a treaty pledging to invade France in person by 20 June 1544; each was to provide an army of no less than 35,000 infantry and 7,000 cavalry for the venture. Against this Francis could muster about 70,000 men in his various armies. The campaign could not begin, however, until Henry and Charles had resolved their personal conflicts with Scotland and the German princes, respectively. On 15 May, Henry was informed by Edward Seymour, Earl of Hertford, that, after his raids, Scotland was no longer in a position to threaten him; he then began to make preparations for a personal campaign in FranceÃ¢â‚¬â€\x9dagainst the advice of his council and the Emperor, who believed that his presence would be a hindrance. Charles had meanwhile reached an understanding with the princes at the Diet of Speyer, and the Electors of Saxony and Brandenburg had agreed to join his invasion of France. By May 1544, two Imperial armies were poised to invade France: one, under Ferrante Gonzaga, Viceroy of Sicily, north of Luxemburg; the other, under Charles himself, in the Palatinate. Charles had gathered a combined force of more than 42,000 for the invasion, and had arranged for another 4,000 men to join the English army. On 25 May, Gonzaga captured Luxembourg and moved towards Commercy and Ligny, issuing a proclamation that the Emperor had come to overthrow ""a tyrant allied to the Turks"". On 8 July, Gonzaga besieged Saint-Dizier; Charles and the second Imperial army soon joined him.']"," Francis could raise about 70,000 men, while Henry and Charles combined could raise over 46,000 (42,000 for Charles' army and an additional 4,000 to join the English army). So, Francis could raise more troops.","['Henry and Charles', 'Henry and Charles', 'Henry and Charles', 'Henry and Charles could muster about 84,000', 'Henry and Charles could muster about 84,000']",0.5,0.898395428555224,
Which player caught the shortest touchdown reception of the game?,"["" Coming off their home win over the Vikings, the Saints flew to Candlestick Park for a Week 2 Monday Night duel with the San Francisco 49ers.  New Orleans would deliver the opening punch in the first quarter as 49ers center David Baas' high snap deep within San Francisco territory went out of the back of the endzone for a safety.  The Saints would add onto their lead as quarterback Drew Brees hooked up with running back Reggie Bush on a 6-yard touchdown pass.  The 49ers would answer in the second quarter as quarterback Alex Smith found running back Frank Gore on a 12-yard touchdown pass. San Francisco would take the lead with running back Anthony Dixon's 2-yard touchdown run, yet New Orleans would respond with Brees' 3-yard touchdown pass to tight end David Thomas.  The Saints would add onto their lead in the fourth quarter as kicker Garrett Hartley made a 46-yard and a 19-yard field goal.  The 49ers would strike back as Gore got a 7-yard touchdown run, followed by Smith's 2-point conversion pass to tight end Vernon Davis.  In the end, New Orleans got the last laugh as Hartley booted the game-ending 37-yard field goal.""]", Reggie Bush (6 yards),['Reggie Bush' '6'],1.0,0.64914334581682,0.7002148384051492
Which players caught 20 yard touchdown passes?,"["" Following a rare tie with the Minnesota Vikings 26-26 at Lambeau Field, the Packers travelled to Ford Field to take on the Detroit Lions on Thanksgiving football. Due to Matt Flynn's performance the previous week, he replaces Scott Tolzien and makes his first start for the Packers in the 2013 season. The Lions' opening possession ended at the Green Bay 12 when Clay Matthews forced a Reggie Bush fumble that was recovered by Morgan Burnett. However, the Packers could not capitalize, and the Lions drew first blood with a 27-yard field goal. Following a kickoff that went out-of-bounds, the Packers answered with a 54-yard field goal to tie it at 3-3. The Packers quickly struck again when Nick Perry forced a Matthew Stafford fumble that was returned by Morgan Burnett for a TD for a 10-3 lead. The Lions answered by scoring two TDs, first a 5-yard TD pass to Jeremy Ross, then a 1-yard run by Reggie Bush. Detroit had opportunities for more points before the half, but David Akers missed a 31-yard field goal as the 1st half expired, keeping a 17-10 lead. Following a 3-and-out on Green Bay's opening possession in the 3rd quarter, the Lions scored on a 20-yard TD pass to Calvin Johnson, extending their lead 24-10. Late in the 3rd quarter, Ndamukong Suh sacked Matt Flynn in the endzone, forcing a safety that made it 26-10. The Lions capitalized on their next possession with a 1-yard run by Joique Bell. They followed that up with a 20-yard TD pass to Kevin Ogletree, which extended their lead 40-10. The Packers tried to rally with a 56-yard pass to James Jones, but Matt Flynn fumbled the snap on the next play, and Detroit recovered and ran out the clock. This loss marked Matthew Stafford's first career win against the Packers. It also snapped the Lions' 10-year losing streak on Thanksgiving Day. With the loss, the Packers fell to 5-6-1.""]", Calvin Johnson and Kevin Ogletree,"['2', 'Calvin Johnson', 'Jeremy Ross']",0.0,0.6554300252983416,0.6783025724901551
How many millions did public sector union membership surpass private sector union membership by?,"['After 1960 public sector unions grew rapidly and secured good wages and high pensions for their members. While manufacturing and farming steadily declined, state- and local-government employment quadrupled from 4 million workers in 1950 to 12 million in 1976 and 16.6 million in 2009. In 2009 the U.S. membership of public sector unions surpassed membership of private sector unions for the first time, at 7.9 million and 7.4 million respectively. In 2011 states faced a growing fiscal crisis and the Republicans had made major gains in the 2010 elections. Public sector unions came under heavy attack especially in Wisconsin, as well as Indiana, New Jersey and Ohio from conservative Republican legislatures. Conservative state legislatures tried to drastically reduce the abilities of unions to collectively bargain.  Conservatives argued that public unions were too powerful since they helped elect their bosses, and that overly generous pension systems were too heavy a drain on state budgets.']",7.9 million (public sector) surpassed 7.4 million (private sector).,1,0.6666666666666666,0.8228522491169142,0.4016188243321143
How many percent were not under the age of 18?,"['The population consisted of 5,841 people (25.3%) under age 18, 1,875 people (8.1%) age 18 to 24, 5,025 people (21.8%) age 25 to 44, 7,414 people (32.2%) age 45 to 64, and 2,903 people (12.6%) age 65 or older.  The median age was 41.6 years. For every 100 females, there were 93.6 males.  For every 100 females age 18 and over, there were 89.8 males age 18 and over.']",84.7% were not under the age of 18.,"['75.3', '75.3']",0.0,0.9253659101799326,0.43074910224230045
What happened first Alexander invaded Pauravas or Menander I Soter invaded the Punjab?,"['In 326 BCE, Alexander the Great invaded Pauravas and defeated King Porus. His armies entered the region via the Hindu Kush in northwest Pakistan and his rule extended up to the city of Sagala . In 305Ã‚Â\xa0BCE the area was ruled by the Maurya Empire. In a long line of succeeding rulers of the area, Chandragupta Maurya and Ashoka stand out as the most renowned. The Maurya presence in the area was then consolidated in the Indo-Greek Kingdom in 180Ã‚Â\xa0BCE. Menander I Soter ""The Saviour""  is the most renowned leader of the era, he conquered the Punjab and made Sagala the capital of his Empire. Menander carved out a Greek kingdom in the Punjab and ruled the region till his death in 130Ã‚Â\xa0BCE. The neighbouring Seleucid Empire rule came to an end around 12Ã‚Â\xa0BCE, after several invasions by the Yuezhi and the Scythian people. In 711-713 CE, the 18-year-old Arab general Muhammad bin Qasim of Taif, a city in what is now Saudi Arabia, came by way of the Arabian Sea with Arab troops to defeat Raja Dahir. BinÃ‚Â\xa0Qasim then led his troops to conquer the Sindh and Punjab regions for the Islamic Umayyad Caliphate, making him the first to bring Islam to the region.']"," Alexander invaded Pauravas first (326 BCE). Menander I Soter invaded the Punjab later, around 180 BCE.",Menander I Soter invaded the Punjab,0.5,0.680984440682512,0.5045031088540424
How many yards was the longest field goal?,"["" Hoping to increase their winning streak the Seahawks flew to Oakland-Alameda County Coliseum where they played their former division rival, the Oakland Raiders. The Seahawks immediately trailed on a scoring rally by the Raiders with kicker Sebastian Janikowski nailing a 31-yard field goal. This was followed in the second quarter by QB Jason Campbell's 30-yard TD pass to FB Marcel Reece. Then in the third quarter Janikowski made a 36-yard field goal. Then he made a 22-yard field goal in the fourth quarter to put the Raiders up 16-0. The Seahawks struggled further with Campbell getting a 69-yard TD pass to WR Darrius Heyward-Bey. The Seahawks would make their only score of the game with kicker Olindo Mare hitting a 47-yard field goal. However, they continued to trail as Janikowski made a 49-yard field goal, followed by RB Michael Bush making a 4-yard TD run.""]",49 yards,['47' '47'],1.0,0.7174993906143267,0.47272175435252933
How many states were most of the underground mines in?,"[""By 2011 fewer than 7% of employees in the private sector belonged to unions. The UAW's numbers of automobile union members are representative of the manufacturing sector: 1,619,000 active members in 1970, 1,446,000 in 1980, 952,000 in 1990, 623,000 in 2004, and 377,000 in 2010 . By 2014, coal mining had largely shifted to open-pit mines in Wyoming, and there were only 60,000 active coal miners.  The UMW has 35,000 members, of whom 20,000 were coal miners, chiefly in underground mines in Kentucky and West Virginia. By contrast it had 800,000 members in the late 1930s. However it remains responsible for pensions and medical benefits for 40,000 retired miners, and for 50,000 spouses and dependents.""]"," The context does not specify exactly which states had most of the underground mines. However, it mentions that most of the UMW's coal miners were chiefly in Kentucky and West Virginia.",['3'],0.6666666666666666,0.0,0.30582522781714566
Which age group is smaller: 25 to 44 or 45 to 64?,"['In the county, the population was spread out with 25.00% under the age of 18, 17.10% from 18 to 24, 25.70% from 25 to 44, 19.30% from 45 to 64, and 12.90% who were 65 years of age or older.  The median age was 32 years. For every 100 females, there were 93.70 males.  For every 100 females age 18 and over, there were 89.10 males.']","25 to 44 is larger than 45 to 64. (The percentage for the age group 25 to 44 is 25.70%, while the percentage for the age group 45 to 64 is 19.30%.)",25 to 44,0.5,0.7821922514492651,0.8965275732874374
Who scored the second touchdown of the game?,"["" For the third straight week, the game got off to an ominous start for the Jets, as Chad Pennington was intercepted by Brian Williams on the Jets' first possession. Byron Leftwich then completed a short pass to Fred Taylor, who turned it into a 32-yard gain. Two plays later, Maurice Jones-Drew scored on a 6-yard touchdown run. After forcing a punt, Jacksonville wasted no time tacking onto their lead, with Leftwich completing passes to Reggie Williams and George Wrighster for long gains. Taylor would then score on a 13-yard touchdown run for a 14-0 Jaguars lead. Early in the second quarter, the Jets attempted a punt, but the Jaguars' Gerald Sensabaugh blocked it, and Jorge Cordova recovered at the Jets' 8-yard line. Three plays later, Jones-Drew scored on a 4-yard touchdown run, surviving a challenge by the Jets. It only snowballed from there, as Pennington was intercepted by Terry Cousin on the next possession, and Leftwich flipped a 1-yard touchdown pass to Wrighster. Jacksonville would add a Josh Scobee 43-yard field goal early in the second half, and after Deon Grant intercepted Pennington, Leftwich threw a 16-yard touchdown pass to Williams for a 38-0 lead. The Jets' lone scoring chance in the second half was stopped when Leon Washington was stuffed on a 4th-and-goal from the Jaguars' 1-yard line early in the fourth quarter. The Jets were stopped on fourth down on their next possession when Pennington's scramble fell a yard short, and Scobee added a 40-yard field goal to close the scoring. On the Jets' final possession, backup rookie quarterback Kellen Clemens made his first appearance under center, but the drive ended badly when he was sacked by Montavious Stanley and Nick Greisen recovered.""]", Fred Taylor scored the second touchdown of the game.,Fred Taylor,0.0,0.9999999999999495,0.675642656701089
How many infantry troops did Mindon send out?,"['Although it failed to dislodge the Burmese from Kengtung and Sipsongpanna at the beginning of the century , Siam never gave up its claims on these lands. They tested the waters in 1849, by raiding as far north as Kengtung. But when the Second Anglo-Burmese War started, the Siamese viewed it as their opportunity to take over the trans-Salween states. In late 1852, a large infantry and elephant force marched from Chiang Mai and launched a two-pronged invasion of Kengtung. Burma couldrespond only after the new king Mindon had seized power in February 1853. Because he was still concerned about the British threat, Mindon could only send several thousand infantry troops from the Mone  garrison to relieve the Siamese siege of Kengtung. With the troops by Kenghung sawbwa, the Burmese eventually drove out the Siamese but only after heavy loss of life. In 1854, the largest Siamese invasion force, consisted of Laotian levies, tried once more. But this time, with the British front quiet, the Burmese were ready. Mindon had deployed a larger, well-equipped army . The Siamese forces again reached Kengtung but could not break through. The Siamese forces withdrew to the border in May 1855.']", Several thousand infantry troops were sent by Mindon.,several hundred,1.0,0.4958319815815548,0.5729080395477729
"How many yards long, to two decimal places, were William Henderson's catches on average?","['Quarterback Brett Favre had another Pro Bowl season and became the first player ever to win the National Football League Most Valuable Player Award award three times, winning it for the third consecutive year (Favre was named co-MVP in 1997 with Detroit Lions running back Barry Sanders). Favre led the league with 35 passing touchdowns and completed 304 out of 513 attempts for 3,867 yards, with 16 interceptions, while ranking second on the team in rushing with 187 yards and a touchdown. Wide receiver Antonio Freeman led the team in receptions with 81 catches for 1,243 yards and 12 touchdowns. Wide receiver Robert Brooks was also a major deep threat, catching 60 passes for 1,010 yards and 7 touchdowns. Pro Bowl tight end Mark Chmura recorded 38 receptions for 417 yards and 6 touchdowns. Pro Bowl running back Dorsey Levens led the team in rushing with 1,435 yards and 7 touchdowns, while also catching 53 passes for 373 yards and 5 touchdowns. Fullback William Henderson (American football) rushed for 113 yards and caught 41 passes for 367 yards and a touchdown.']",2.93 yards (on average),['26.21' '9.95'],0.0,0.6359915097168397,0.5927670003737466
How many years after the Treaty of Karlowitz was signed did the Ottomans reclaim the Morea?,"['The Treaty of Karlowitz, signed in January 1699, confirmed the Venetian possession of Kephalonia, and the Morea with the island of Aigina, which became organized as the ""Kingdom of the Morea"" , divided into four provinces: Romania, with seat at Nafplion , Laconia, with seat at Monemvasia , Messenia, with seat at Navarino, and Achaea, with seat at Patras . The war however had created a demographic and economic crisis in the Peloponnese. According to the first census conducted by the Venetians, there were 86,468 people in the peninsula compared to a pre-war population of around 200,000. Although the Venetians managed to restore some prosperity - the population allegedly rose to some 250,000 by 1708, probably driven by immigration - they failed to win the trust of their Greek Orthodox subjects, who were used to a relative autonomy under the Turks and resented the Venetian bureaucracy. The Venetians also launched a great fortification project throughout the Morea, whose results can still be seen today. Nevertheless, Venice itself was too weakened to effectively assert its authority, and in 1715 a swift Ottoman campaign  reclaimed the Morea.']",16 years (in 1715),15,0.75,0.253055004635607,0.5848152965825629
"Which cost more, the Sikorsky CH-53E Super Stallion cost per flight hour in 2007 or V-22 total cost of ownership per hour in 2013?","['By 2012, the USMC reported fleetwide readiness rate had risen to 68 percent; however, the DODs Inspector General later found 167 of 200 reports had ""improperly recorded"" information. Captain Richard Ulsh blamed these errors on incompetence and said that they were ""not malicious"" or deliberate. The required mission capable rate was 82%, but the average was 53% from June 2007 to May 2010. In 2010, Naval Air Systems Command aimed for an 85% reliability rate by 2018. From 2009 to 2014, readiness rates rose 25 percent to the ""high 80s"", while operating cost had dropped 20 percent to $9,520 through a rigorous maintenance improvement program that focused on diagnosing problems before failures occur. , although the V-22 requires higher maintenance and has lower availability (62%) than traditional helicopters, it also has a lower incidence rate. The average cost per flight hour is , whereas the Sikorsky CH-53E Super Stallion cost about $20,000 per flight hour in 2007. V-22 Total cost of ownership was $83,000 per hour in 2013.']"," The Sikorsky CH-53E Super Stallion cost $20,000 per flight hour in 2007, while the V-22 total cost of ownership was $83,000 per hour in 2013. Therefore, the V-22 total cost more per flight hour than the Sikorsky CH-53E Super Stallion in 2007.",Sikorsky CH-53E Super Stallion,1.0,0.8822235427467836,0.5260394931277006
How many projects cannot use SWF v10?,"[""The reliance on Adobe for decoding Flash makes its use on the World Wide Web a concernÃ¢â‚¬â€\x9dthe completeness of its public specifications are debated, and no complete implementation of Flash is publicly available in source code form with a license that permits reuse. Generally, public specifications are what makes a format re-implementable , and reusable codebases can be ported to new platforms without the endorsement of the format creator. Adobe's restrictions on the use of the SWF/FLV specifications were lifted in February 2009 . However, despite efforts of projects like Gnash, Swfdec and Lightspark, a complete free Flash player is yet to be seen, as of September 2011. For example, Gnash cannot use SWF v10 yet. Notably, Gnash was listed on the Free Software Foundation's high priority list, from at least 2007, to its overdue removal in January 2017. Notable advocates of free software, open standards, and the World Wide Web have warned against the use of Flash: The founder of Mozilla Europe, Tristan Nitot, stated in 2008:""]"," As of the provided context, Gnash is the project mentioned that cannot use SWF v10.",['2' '2'],1.0,0.6052545309534166,0.48791793832586305
"Which type of jobs were there more of in the tertiary sector, the information industry or the insurance or financial industry?","['the total number of full-time equivalent jobs was 15,215. The number of jobs in the primary sector was 1,157, of which 1,052 were in agriculture and 105 were in forestry or lumber production. The number of jobs in the secondary sector was 6,008 of which 3,648 or (60.7%) were in manufacturing, 46 or (0.8%) were in mining and 2,139 (35.6%) were in construction. The number of jobs in the tertiary sector was 8,050. In the tertiary sector; 1,892 or 23.5% were in the sale or repair of motor vehicles, 520 or 6.5% were in the movement and storage of goods, 1,440 or 17.9% were in a hotel or restaurant, 140 or 1.7% were in the information industry, 347 or 4.3% were the insurance or financial industry, 708 or 8.8% were technical professionals or scientists, 528 or 6.6% were in education and 1,213 or 15.1% were in health care.']"," The number of jobs in the information industry was 140, while the number of jobs in the insurance or financial industry was 347. Therefore, there were more jobs in the insurance or financial industry in the tertiary sector.",information industry,1.0,0.8828323404926463,0.39644838750016587
How many in percent weren't under the age of 18?,"['In the city, the age distribution of the population shows 21.8% under the age of 18, 13.1% from 18 to 24, 31.7% from 25 to 44, 20.1% from 45 to 64, and 13.2% who were 65 years of age or older. The median age was 34 years. For every 100 females, there were 87.1 males. For every 100 females age 18 and over, there were 83.5 males.']",88.2% (or 100% - 21.8%),"['78.2', '22.8']",0.5,0.8586713963780849,0.4246461255819347
What happened first: king's brothers raised a rebellion or confederation and Prome took Ava?,"[""Ava's authority deteriorated further in Shwenankyawshin's reign . Three of the king's own brothers openly raised a rebellion in 1501. Mohnyin, Ava's former vassal, now began to raid its territory. In 1507, Ava ceded to Mohnyin all northern Avan territory down to present-day Shwebo in the vain hope that the raids would stop. It did not. Ava desperately tried to retain Toungoo's loyalty by ceding the key Kyaukse granary to Toungoo but it too failed. Toungoo took the region but formally broke away in 1510. Ava's only ally was the Shan state of Thibaw , which too was fighting Mohnyin's raids on its territory. Mohnyin was attacking other Shan states when it was not raiding Ava. It seized Bhamo from Thibaw in 1512 in the east, and raiding Kale in the west. The Ava-Thibaw alliance was able to retake Shwebo for a time but Mohnyin proved too strong. By the early 1520s, Chief Sawlon of Mohnyin had assembled a confederation of Shan states  under his leadership. Prome had also joined the confederation. The confederation wiped out Ava's defences in Shwebo in 1524. Finally on 25 March 1527, the forces of the confederation and Prome took Ava. The Confederation later sacked Prome in 1533 because Sawlon felt that Prome had not given sufficient help.""]"," King's brothers raised a rebellion first, in 1501. The confederation and Prome took Ava later, on 25 March 1527.","[""Ava's only ally was the Shan state of Thibaw , which too was fighting Mohnyin's raids on its territory."", 'brothers openly raised a rebellion']",0.75,0.6963467252722401,0.40259126420676594
Which group from the census is smaller: Asian or two or more races?,"['As of the census of 2000, there were 952 people, 392 households, and 241 families residing in the village. The population density was 952.9 people per square mile (367.6/kmÃ‚Â²). There were 449 housing units at an average density of 449.4 per square mile (173.4/kmÃ‚Â²). The racial makeup of the village was 96.11% White (U.S. Census), 0.95% African American (U.S. Census) or Race (United States Census), 0.11% Native American (U.S. Census), 0.11% Asian (U.S. Census), 0.21% from Race (United States Census), and 2.52% from two or more races. 1.05% of the population were Hispanics in the United States or Latino (U.S. Census) of any race.']", Asian,"['two or more races', 'two or more races']",1.0,0.41996917831356084,0.4576560249215591
