Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer
8061,halueval-4161,"[' He then performed the role of Judge Turpin in a concert version of ""Sweeney Todd"" broadcast on PBS\'s ""Great Performances"" in 2000 with the New York Philharmonic, George Hearn, Patti LuPone, and Neil Patrick Harris. On television, he is known for playing the title character on ""Doogie Howser, M.D."" (1989â€“1993), Barney Stinson on ""How I Met Your Mother"" (2005â€“2014, for which he was nominated for four Emmy Awards), and Count Olaf on ""A Series of Unfortunate Events"" (2017 onward).']","What actor from ""How I Met Your Mother"" performed with Timothy Nolen?",Neil Patrick Harris,PASS,halueval,"Neil Patrick Harris, who played Barney Stinson on ""How I Met Your Mother"", performed with Timothy Nolen."
8063,halueval-4163,"[""The Petrus killings were a series of extrajudicial executions in Indonesia that occurred between 1983 and 1985 under President Suharto's New Order regime.General of the Army Hajji Suharto (also spelled Soeharto;    , or Muhammad Soeharto; Javanese : ê¦©ê¦¸ê¦²ê¦©ê§€ê¦©ê¦¢ê§€ê¦¯ê¦¸ê¦²ê¦‚ê¦  ; 8 June 1921 â€“ 27 January 2008) was the second President of Indonesia, holding the office for 31 years from the ousting of Sukarno in 1967 until his resignation in 1998.""]",Which president of Indonesia created a series of extrajudicial government executions between 1983 and 1985?,Suharto,PASS,halueval,"President Suharto, under his New Order regime, was responsible for the Petrus killings, a series of extrajudicial executions that occurred between 1983 and 1985."
8067,halueval-4167,"['Mercy Drive is an American hard rock band based in Central Florida best known for creating entrance themes for World Wrestling Entertainment (WWE) wrestlers, most notably Maven Huffman (""Tattoo"") and Randy Orton (""Burn In My Light"").Randal Keith Orton (born April 1, 1980) is an American professional wrestler and actor. He is currently signed to WWE, where he performs on the SmackDown brand.']",Mercy Drive has created entrance themes for the actor and wrestler who is currently signed to what company?,WWE,PASS,halueval,"Mercy Drive has created entrance themes for the actor and wrestler Randy Orton, who is currently signed to WWE."
8068,halueval-4168,[' The school is one of five public high schools in the Olathe School District.The Olathe Unified School District (Kansas Unified School District 233) is one of the major school districts in the Kansas City Metropolitan Area and is one of the larger school districts in the state of Kansas.'],Olathe North High School is in the school district in what area?,Kansas City Metropolitan Area,PASS,halueval,Olathe North High School is located in the Kansas City Metropolitan Area.
8071,halueval-4171,"['The Treaty of Bastia was an agreement signed in 1814 (near the end of the Napoleonic Wars) between Corsican nationalists and Lord William Bentinck, commander of British forces in Italy.Lieutenant-General Lord William Henry Cavendish-Bentinck (14 September 1774 â€“ 17 June 1839), known as Lord William Bentinck, was a British soldier and statesman.']",What nationality is Lord William Bentinck?,British,PASS,halueval,Lord William Bentinck is British.
8072,halueval-4172,"['Michael Joseph Jackson (August 29, 1958 â€“ June 25, 2009) was an American singer, songwriter, and dancer.John Graham Mellor (21 August 1952 â€“ 22 December 2002), known by his stage name Joe Strummer, was an English musician, singer, actor and songwriter who was the co-founder, lyricist, rhythm guitarist and lead vocalist of the Clash, a punk rock band formed in 1976 as part of the original wave of British punk.']",Were Michael Jackson and Joe Strummer the same nationality?,no,PASS,halueval,"No, Michael Jackson was American and Joe Strummer was English."
8073,halueval-4173,"['Akeo Watanabe (æ¸¡é‚‰ æšé›„ , Watanabe Akeo , 1919â€“1990) was a Japanese symphonic conductor, known for his recordings of the works of Jean Sibelius.Jean Sibelius ( ;    ), born Johan Julius Christian Sibelius (8 December 186520 September 1957), was a Finnish composer and violinist of the late Romantic and early-modern periods.']","Akeo Watanabe was a Japanese symphonic conductor, known for his recordings of the works of what Finnish composer and violinist of the late Romantic and early-modern periods?",Jean Sibelius,PASS,halueval,"Akeo Watanabe was a Japanese symphonic conductor, known for his recordings of Jean Sibelius's works."
8075,halueval-4175,"['The University of Iowa (also known as the UI, U of I, UIowa, or simply Iowa) is a flagship public research university in Iowa City, Iowa. Founded in 1847, it is the oldest university in the state. University of Iowa is organized into eleven colleges offering more than 200 areas of study and seven professional degrees. Founded in 1881 as ""The University of Texas,"" its campus is located in Austin, Texas, approximately 1 mile (1.6 km) from the Texas State Capitol.']","Which was founded first, the University of Iowa or the University of Texas at Austin?",University of Iowa,PASS,halueval,The University of Iowa was founded first.
8076,halueval-4176,"['Benjamin Russell Hanby (July 22, 1833 â€“ March 16, 1867), also given as Benjamin Russel Hanby, was an American composer, educator, and pastor who wrote approximately 80 songs.""Jolly Old Saint Nicholas"" is a Christmas song that originated with a poem by Emily Huntington Miller (1833-1913), published as ""Lilly\'s Secret"" in ""The Little Corporal Magazine"" in December 1865. The song\'s lyrics have also been attributed to Benjamin Hanby, who wrote a similar song in the 1860s, Up on the Housetop.']",How many songs were written by the man who shares attribution for one of his songs with a poem by Emily Huntington Miller?,80,PASS,halueval,"Approximately 80 songs were written by Benjamin Russell Hanby, who shares attribution for ""Jolly Old Saint Nicholas"" with a poem by Emily Huntington Miller."
8083,halueval-4183,"[' It stars the voices of Drake Bell, Rob Schneider, Alicia Silverstone, and Tom Arnold. A stand-up comic and veteran of the NBC sketch comedy series ""Saturday Night Live"", he went on to a successful career in feature films, including starring roles in the comedy films """", ""The Hot Chick"", ""The Benchwarmers"", and ""Grown Ups"".']","Which voice star from the 2014 film ""Jungle Shuffle"" is also a ""Saturday Night Live"" veteran?",Rob Schneider,PASS,halueval,"Tom Arnold, who stars in ""Jungle Shuffle"", is a ""Saturday Night Live"" veteran."
8084,halueval-4184,"[' Visy was owned by Richard Pratt until his death on 28 April 2009.Richard J. Pratt (born Ryszard Przecicki; 10 December 193428 April 2009) was a prominent Australian businessman, chairman of the privately owned company Visy Industries, and a leading figure of Melbourne society.']"," Visy Industries was established in Melbourne, Australia in 1948 and has since grown to become one of the worldâ€™s largest privately owned paper, packaging and recycling companies, Visy was owned by Richard Pratt until his death, on which date, was a prominent Australian businessman, chairman of the privately owned company Visy Industries, and a leading figure of Melbourne society?",28-Apr-09,PASS,halueval,"Richard Pratt, who was born Ryszard Przecicki on 10 December 1934 and died on 28 April 2009, was the prominent Australian businessman who owned Visy Industries, a leading privately owned paper, packaging, and recycling company in Melbourne."
8086,halueval-4186,"[' He shared the award for Best Actor for his role in ""Days of Glory"" at the 2006 Cannes Film Festival.Days of Glory (French: ""IndigÃ¨nes - ""Natives"""" ; Arabic: Ø¨Ù„Ø¯ÙŠÙˆÙ†\u200e \u200e ) is a 2006 French film directed by Rachid Bouchareb.']",Bernard Blancan shared the Best Actor award at Cannes in 2006 for what Rachid Bouchareb film?,Days of Glory,PASS,halueval,"Bernard Blancan shared the Best Actor award at the 2006 Cannes Film Festival for ""Days of Glory,"" directed by Rachid Bouchareb."
8090,halueval-4190,"['Already Tomorrow in Hong Kong is a 2015 romance-drama film written and directed by Emily Ting and starring Jamie Chung and Bryan Greenberg.Jamie Jilynn Chung (born April 10, 1983) is an American actress, blogger, and former reality television personality. She is regarded by many as the ""Real World"" alumna with the most successful media career.']",What Real World alumna stars in Already Tomorrow in Hong Kong?,Jamie Chung,PASS,halueval,"Jamie Chung, a former reality television personality from The Real World, stars in Already Tomorrow in Hong Kong."
8093,halueval-4193,"[' It was created by the team of Isao Takahata (director), Hayao Miyazaki (writer, layout, scene design), Yoichi Kotabe (animation director) and Yasuo Otsuka (animation director, character design). A co-founder of Studio Ghibli, a film and animation studio, he has attained international acclaim as a masterful storyteller and as a maker of anime feature films, and is widely regarded as one of the greatest animation directors.']","Panda! Go, Panda! was created by one of the co-founders of what film and animation studio?",Studio Ghibli,PASS,halueval,Studio Ghibli
8094,halueval-4194,"["" In 2012 he was writer-in-residence at the James Merrill House, and he has held residencies at The MacDowell Colony, Yaddo, and the Millay Colony for the Arts.Yaddo is an artists' community located on a 400 acre estate in Saratoga Springs, New York.""]",Peter Filkins held a residency at the artists' community in what New York town?,Saratoga Springs,PASS,halueval,"Peter Filkins held a residency at an artists' community located in Saratoga Springs, New York."
8096,halueval-4196,"[' JaffÃ© was born in Frankfurt.Frankfurt, officially Frankfurt am Main (Literally ""Frankfurt on the Main"", ] ), is a metropolis and the largest city in the German state of Hesse and the fifth-largest city in Germany, with a 2015 population of 732,688 within its administrative boundaries, and 2.3 million in its urban area.']",Werner Gunter JaffÃ© Fellner was born in which metropolis and the largest city in the German state of Hesse and the fifth-largest city in Germany?,Frankfurt,PASS,halueval,"Werner Gunter JaffÃ© Fellner was born in Frankfurt, the metropolis and largest city in the German state of Hesse and the fifth-largest city in Germany."
8098,halueval-4198,['GinÃ©s GonzÃ¡lez GarcÃ­a (born 1945) is a medical doctor and was the Minister of Health and Environment of Argentina during the administrations of Presidents Eduardo Duhalde and NÃ©stor Kirchner.NÃ©stor Carlos Kirchner (] ; 25 February 195027 October 2010) was an Argentine politician who served as President of Argentina from 2003 to 2007 and as Governor of Santa Cruz from 1991 to 2003.'],"GinÃ©s GonzÃ¡lez GarcÃ­a served under the President of Argentina who was also Governor of Santa Cruz, what years was he President?",2003 to 2007,PASS,halueval,NÃ©stor Kirchner was President of Argentina from 2003 to 2007.
8101,halueval-4201,"['Melanie Hamilton Wilkes is a fictional character first appearing in the novel ""Gone with the Wind"" by Margaret Mitchell.Gone with the Wind is a novel by American writer Margaret Mitchell, first published in 1936. The story is set in Clayton County and Atlanta, both in Georgia, during the American Civil War and Reconstruction Era.']", Melanie Hamilton Wilkes is a fictional character first appearing in a novel whose story is set during what war?,American Civil War,PASS,halueval,The story of Melanie Hamilton Wilkes is set during the American Civil War.
8103,halueval-4203,['Casa Valentina is a play written by Harvey Fierstein which premiered on Broadway in April 2014 and opened in London in September 2015. He was inducted into the American Theater Hall of Fame in 2007.'],Harvey Fierstein wrote the play Casa Valentina. He has also wrote and stared in other plays and musicals. In what year was he inducted into the American Theater Hall of Fame?,2007,PASS,halueval,2007 is the year Harvey Fierstein was inducted into the American Theater Hall of Fame.
8106,halueval-4206,"['Park Sung-woong (born January 9, 1973) is a South Korean actor. Following his acting debut in ""No. 3"" in 1997, Park has starred in several movies and television series, notably as a gangster in ""New World"" (2013) and a serial killer in ""The Deal"" (2015).The Deal (; lit.']",In which film directed by Son Yong-ho did the South Korean actor Park Sung-woong appear?,The Deal,PASS,halueval,"Park Sung-woong appeared in ""The Deal,"" directed by Son Yong-ho."
8108,halueval-4208,"['The backpacker murders were a spate of serial killings that took place in New South Wales, Australia, between 1989 and 1993, committed by Ivan Milat. The bodies of seven missing young people aged 19 to 22 were discovered partially buried in the Belanglo State Forest, 15 km south west of the New South Wales town of Berrima. The forest is owned by the New South Wales Government and contains some of the earliest pine plantings in the state.']",What is the name of the serial killer who buried his victims in the state forest owned by the New South Wales Government?,Ivan Milat,PASS,halueval,"Ivan Milat was the serial killer who buried his victims in the Belanglo State Forest, owned by the New South Wales Government."
8109,halueval-4209,"['Roger Brian Morris (19 March 1933 â€“ 15 June 2001) was a pioneer in railway engineering, having helped develop the rail system for the Channel Tunnel, the hovertrain project as well as a number of the railway systems in Eastern Europe and South America.The Channel Tunnel (French: ""Le tunnel sous la Manche"" ; also nicknamed Chunnel) is a 50.45 km rail tunnel linking Folkestone, Kent, in the United Kingdom, with Coquelles, Pas-de-Calais, near Calais in northern France, beneath the English Channel at the Strait of Dover.']","Roger Morris, famous for helping to develop a 50km rail tunnel linking Folkestone to Coquelles is also famous for which other project?",the hovertrain project,PASS,halueval,Roger Morris is also famous for the hovertrain project.
8111,halueval-4211,"['The Majors were an American R&B and Doo-wop group from Philadelphia, Pennsylvania. Built upon vocal harmony, doo-wop was one of the most mainstream, pop-oriented R&B styles of the time. Doo-wop features vocal group harmony, nonsense syllables, a simple beat, sometimes little or no instrumentation, and simple music and lyrics.']",Philadelphia group The Majors performed in which genre of group-harmony R&B style?,Doo-wop,PASS,halueval,The Philadelphia group The Majors performed in the Doo-wop genre of group-harmony R&B style.
8113,halueval-4213,"['Social Distortion is an American punk rock band formed in 1978 in Fullerton, California.Wolf Parade is an indie rock band formed in 2003 in Montreal, Quebec of musicians from British Columbia.']","Which rock band, Social Distortion or Wolf Parade, is Canadian?",Wolf Parade,PASS,halueval,Wolf Parade is the Canadian rock band.
8115,halueval-4215,"[' Everyone from President Barack Obama, Lady Gaga, Nancy Grace and Oprah Winfrey to Christina Aguilera, Elena Kagan, Dr.Phill and Sarah Palin are skewered.Elena Kagan (pronounced ; born April 28, 1960) is an Associate Justice of the Supreme Court of the United States.']","Which person skewered in ""Newsical"" is an Associate Justice of the Supreme Court of the United States?",Elena Kagan,PASS,halueval,"Elena Kagan, who was skewered in ""Newsical"", is an Associate Justice of the Supreme Court of the United States."
8116,halueval-4216,"[' Winmalee is located 80 kilometres west of Sydney, in the local government area of the City of Blue Mountains. The city is located in the Blue Mountains range west of Sydney.']",What local government area containing the town of Winmalee is located in the Blue Mountain range west of Sydney?,City of Blue Mountains,PASS,halueval,"The City of Blue Mountains, which contains the town of Winmalee, is located in the Blue Mountains range west of Sydney."
8118,halueval-4218,"[""The 2013â€“14 Eastern Kentucky Colonels basketball team represented Eastern Kentucky University during the 2013â€“14 NCAA Division I men's basketball season. The Colonels, led by ninth year head coach Jeff Neubauer, played their home games at McBrayer Arena within Alumni Coliseum and were members of the East Division of the Ohio Valley Conference. The OVC has 12 members, 9 of which compete in football in the conference.""]",How many teams were members of the conference Eastern Kentucky was in in the 2013-14 season?,12,PASS,halueval,12 teams were members of the conference Eastern Kentucky was in during the 2013-14 season.
8119,halueval-4219,[' He helped the Saints achieve victory in Super Bowl XLIV with seven receptions for 83 yards against the Indianapolis Colts.Super Bowl XLIV was an American football game between the National Football Conference (NFC) champion New Orleans Saints and the American Football Conference (AFC) champion Indianapolis Colts to decide the National Football League (NFL) champion for the 2009 season.'],"Marques E. Colston, is a former American football wide receiver, he helped the Saints achieve victory in which American football game between the National Football Conference (NFC) champion New Orleans Saints and the American Football Conference (AFC) champion Indianapolis Colts to decide the National Football League (NFL) champion for the 2009 season?",Super Bowl XLIV,PASS,halueval,"Yes, Marques E. Colston helped the Saints achieve victory in Super Bowl XLIV."
8120,halueval-4220,"['The Naked and Famous are an indie electronic band from Auckland, New Zealand, formed in 2007.Residual Kid is an American rock band from Austin, Texas formed in 2009. They have released three EPs: ""Box"" in 2011, which was recorded with an earlier lineup, ""Faces"", featuring the current lineup, in 2012, and ""Salsa"" in 2016.']","What band released three EPs: ""Box"" in 2011, which was recorded with an earlier lineup, ""Faces"", featuring the current lineup, in 2012, and ""Salsa"" in 2016, The Naked and Famous or Residual Kid? ",Residual Kid,PASS,halueval,"Residual Kid released three EPs: ""Box"" in 2011, ""Faces"" in 2012, and ""Salsa"" in 2016."
8122,halueval-4222,"[""Vic & Anthonyâ€™s is an American steakhouse restaurant chain with locations in Downtown Houston, ]and inside the Golden Nugget Casinos in Las Vegas and Atlantic City. A fourth location is scheduled to open inside the new Golden Nugget Lake Charles in late 2014.Golden Nugget Lake Charles is a 242-acre waterfront casino resort in Lake Charles, Louisiana, U.S.A., owned and operated by Houston-based Landry's, Inc. The resort features 740 guest rooms and suites housed in a 25-story tower, an 18-hole golf course, 30,000-square-feet of meeting space, more than a dozen dining and bar options, a private beach, marina, spa & salon, retail corridor and expansive 24-hour casino floor.""]",What is the name of this 242-acre waterfront casino resort that will house Vic & Anthony's Steakhouse in late 2014?,Golden Nugget Lake Charles,PASS,halueval,The 242-acre waterfront casino resort that will house Vic & Anthony's Steakhouse in late 2014 is Golden Nugget Lake Charles.
8124,halueval-4224,"[' She was launched in 1806 and served in the Napoleonic Wars and the War of 1812.The Napoleonic Wars (1803â€“1815), were a series of major conflicts pitting the French Empire and its allies, led by Napoleon I, against a fluctuating array of European powers formed into various coalitions, financed and usually led by Great Britain.']",Which war that HMS Shannon was in involved France?,Napoleonic Wars,PASS,halueval,"The Napoleonic Wars, which HMS Shannon served in, involved France."
8125,halueval-4225,"[' In 1547â€“1548 he acted as admiral of the fleet and participated in the War of the Rough Wooing in Scotland, where he commanded the English garrison of Broughty Castle.Broughty Castle is a historic castle on the banks of the river Tay in Broughty Ferry, Dundee, Scotland.']",What river's banks was the castle on where Andrew Dudley participated in the War of the Rough Wooing?,Tay,PASS,halueval,"The castle where Andrew Dudley participated in the War of the Rough Wooing, Broughty Castle, is located on the banks of the river Tay."
8126,halueval-4226,['LukÃ¡Å¡ DlouhÃ½ (born 9 April 1983) is a professional Czech tennis player on the ATP Tour.Oliver Marach (born 16 July 1980) is an Austrian professional tennis player.'],Were both Oliver Marach and LukÃ¡Å¡ DlouhÃ½ professional tennis players?,yes,PASS,halueval,"Yes, both Oliver Marach and LukÃ¡Å¡ DlouhÃ½ are professional tennis players."
8128,halueval-4228,"['Ebb and Flow, is a public mural by American artist Douglas David, located on the exterior of the Consolidated Building in downtown Indianapolis, Indiana.Douglas David (born July 9, 1957) is a fine art painter. He is a resident of Indianapolis, Indiana.']","What fine art painter, who is a resident of Indianapolis, Indiana, created the public mural, Ebb and Flow?",Douglas David,PASS,halueval,"Douglas David, born on July 9, 1957, created the public mural, Ebb and Flow."
8129,halueval-4229,"['The Mariano Marcos State University is a multidisciplinary, state-funded institution of higher learning that serves the Ilocos Region and its surrounding regions in the Philippines.Christian Brothers University is the oldest collegiate degree-granting institution in the city of Memphis.']","Which is located in the US, Mariano Marcos State University or Christian Brothers University?",Christian Brothers University,PASS,halueval,Christian Brothers University is located in the US.
8130,halueval-4230,"['Cercle Proudhon (Circle Proudhon) was a political group founded in France on December 16, 1911 by George Valois and Ã‰douard Berth. The group was inspired by Georges Sorel and a selective reading of Proudhon.Pierre-Joseph Proudhon (] ; 15 January 1809 â€“ 19 January 1865) was a French politician and the founder of mutualist philosophy. He became a member of the French Parliament after the revolution of 1848, whereafter he referred to himself as a federalist.']",Who was a member of French Parliament that inspired a political group founded by George Valois and Ã‰douard Berth?,Pierre-Joseph Proudhon,PASS,halueval,"Pierre-Joseph Proudhon, not directly, but his philosophy inspired the Cercle Proudhon political group."
8131,halueval-4231,"['Morten Sasse Suurballe (born 8 March 1955) is a Danish actor, best known as Detective Chief Inspector Lennart Brix in the three television series ""The Killing"" (Danish: ""Forbrydelsen"", â€œThe Crimeâ€) in which he played alongside Sofie GrÃ¥bÃ¸l.Sofie GrÃ¥bÃ¸l (] ; born 30 July 1968) is a Danish actress.']","Who was played alongside Morten Suurballe in the three television series ""The Killing""?",Sofie GrÃ¥bÃ¸l,PASS,halueval,"Sofie GrÃ¥bÃ¸l was played alongside Morten Suurballe in the three television series ""The Killing""."
8132,halueval-4232,"[' ""Supernoobs"" was created by Scott Fellows, who also created ""Johnny Test"", ""Ned\'s Declassified School Survival Guide"", ""Big Time Rush"", and ""100 Things to Do Before High School"".100 Things to Do Before High School is an American sitcom created by Scott Fellows that premiered on Nickelodeon on November 11, 2014, and ended on Nickelodeon on February 27, 2016.']","""Supernoobs"" was produced by Scott Fellows who also made what show which starred Isabela Moner and premiered on Nickelodeon on November 11, 2014?",100 Things to Do Before High School,PASS,halueval,"100 Things to Do Before High School, starring Isabela Moner, was produced by Scott Fellows."
8133,halueval-4233,"['The Roman Catholic Hospital is a private hospital in Windhoek, Namibia run by the Roman Catholic Church. The population of Windhoek in 2011 was 325,858, growing continually due to an influx from all over Namibia.']","In 2011, what was the population of the city where the Roman Catholic Hospital is located?","325,858",PASS,halueval,"The population of Windhoek, where the Roman Catholic Hospital is located, was 325,858 in 2011."
8134,halueval-4234,"[' The 62-lap race was won by Ferrrari driver Michael Schumacher after he started from third position.Michael Schumacher (] ; born 3 January 1969) is a retired German racing driver who raced in Formula One for Benetton and Ferrari, where he spent the majority of his career, as well as for Mercedes upon his brief return to the sport.']","The 1999 San Marino Grand Prix was a Formula One motor race held on 2 May 1999, the 62-lap race was won by which retired German racing driver who raced in Formula One for Benetton and Ferrari, where he spent the majority of his career, as well as for Mercedes upon his brief return to the sport?",Michael Schumacher,PASS,halueval,The 1999 San Marino Grand Prix was won by Michael Schumacher.
8136,halueval-4236,"[' During the Second World War, he was appointed as the leading German foreign ministry official for the Balkans (including Greece, Serbia, Albania and Montenegro).The Albanian Kingdom (Albanian: ""MbretÃ«ria Shqiptare"", German: ""KÃ¶nigreich Albanien"") existed as a ""de jure"" independent country, between 1943 and 1944. Before the armistice between Italy and the Allied armed forces on 8 September 1943, Albania had been in a de jure personal union with and was de facto under the control of the Kingdom of Italy.']",In which country Hermann Neubacher held a diplomatic post as an Austrian Nazi politician when it was under the control of the Kingdom of Italy?,Albanian Kingdom,PASS,halueval,"Albania, where Hermann Neubacher served as the leading German foreign ministry official during the period when it was under the de facto control of the Kingdom of Italy."
8138,halueval-4238,"['Constance Tillotson is an actor, writer, producer, personal manager, and director who specializes in original films created by and for children.Brian Trenchard-Smith (born 1946) is an English-Australian film and television director, producer, writer, consultant and actor who is notable for his contributions to the horror and action genre during the 1970s and 1980s in Australia. Most of his work has been in television, and the majority of his films have been direct-to-video releases.']","Both Constance Tillotson and Brian Trenchard-Smith claim actor and director in their credentials, but which of them has had a majority of their films be direct-to-video releases?",Brian Trenchard-Smith,PASS,halueval,Brian Trenchard-Smith has had a majority of his films be direct-to-video releases.
8139,halueval-4239,"['Established in 2006, Bhangra Empire is a San Francisco Bay Area dance team in California.The term Bhaá¹…gá¹›Ä (Punjabi: à¨­à©°à¨—à©œà¨¾ , ; pronounced ] Listen) refers to the traditional dance from the Indian subcontinent originating in the Majha area of the Punjab region, free form traditional Bhangra originating in Punjab, India and modern Bhangra developed by the Punjabi diaspora.']",What traditional dance that originated in the Majha area of the Punjab region was pursued by a San Francisco Bay Area dance team? ,Bhangra,PASS,halueval,"The San Francisco Bay Area dance team, Bhangra Empire, pursues the traditional dance from the Majha area of the Punjab region known as Bhangra."
8145,halueval-4245,"[' ""H. forsteriana"" in particular is commonly grown as an indoor plant in the Northern Hemisphere, and the two species form the mainstay of the island\'s palm seed industry and more importantly its trade in newly germinated seedlings. It is found throughout most of the warmer parts of the world: Africa, southern Asia, Latin America, the West Indies, and various islands in the Indian and Pacific Oceans.']",Is it true that both Howea and Bulbophyllum can be found in countries in the Northern Hemisphere?,yes,PASS,halueval,"No, the provided context does not mention or imply that both Howea and Bulbophyllum can be found in countries of the Northern Hemisphere."
8148,halueval-4248,"[' It contains distinct references to the horror fiction of H. P. Lovecraft.Howard Phillips Lovecraft ( ; August 20, 1890 â€“ March 15, 1937) was an American author who achieved posthumous fame through his influential works of horror fiction.']","Crouch End is a horror story by Stephen King, originally published in ""New Tales of the Cthulhu Mythos"" (1980), it contains distinct references to the horror fiction of which American author who achieved posthumous fame through his influential works of horror fiction?",H. P. Lovecraft,PASS,halueval,"Howard Phillips Lovecraft, also known as H.P. Lovecraft."
8150,halueval-4250,"['Grand admiral is a historic naval rank, the highest rank in the several European navies that used it.Military ranks are a system of hierarchical relationships in armed forces, police, intelligence agencies or other institutions organized along military lines.']","Grand Admiral a naval rank in one of the highest in the several European navies that use this system, what system are they using? ",Military ranks,PASS,halueval,The Grand Admiral is a rank in the hierarchical system used by several European navies.
8152,halueval-4252,"['Princess Johanna Marina Eleonore of Hesse and by Rhine (Johanna Marina Eleonore Prinzessin und LandgrÃ¤fin von Hessen; 20 September 1936 â€“ 14 June 1939) was the third child and only daughter of Georg Donatus, Hereditary Grand Duke of Hesse, and Princess Cecilie of Greece and Denmark. She was orphaned at the age of fourteen months when her parents, older brothers Ludwig and Alexander and paternal grandmother Eleonore were killed in a plane crash on their way to a family wedding in London. Conditions were little better at Ostend, but the aircraft hit a factory chimney while circling to land at Stene Airport.']","Princess Johanna Marina Eleoore of Hesse was orphaned at the age of fourteen months, when her family was killed in a plane crash, when the plane they were in hit what? ",factory chimney,PASS,halueval,The plane that Princess Johanna Marina Eleonore of Hesse's family was in hit a factory chimney.
8154,halueval-4254,"[' The VMAQT-1 logo is the Banshee, an Irish mythological figure foretelling death.A banshee ( ; Modern Irish ""bean sÃ­"", from Old Irish: ""ban sÃ­de"" , ] , ""woman of the fairy mound"" or ""fairy woman"") is a female spirit in Irish mythology who heralds the death of a family member, usually by shrieking or keening.']",What does the logo of VMAQT-1 mean in Old Irish?,woman of the fairy mound,PASS,halueval,"The VMAQT-1 logo, being the Banshee, translates to ""ban sÃ­de"" in Old Irish, which means ""woman of the fairy mound"" or ""fairy woman""."
8155,halueval-4255,"['Macross Frontier (ãƒžã‚¯ãƒ­ã‚¹F (ãƒ•ãƒ­ãƒ³ãƒ†ã‚£ã‚¢) , Makurosu Furontia ) is a Japanese animated science fiction space drama that aired in Japan on MBS from April 3, 2008 to September 25, 2008. Mai Mai Shinko and the Millennium-Old Magic) is a Japanese animated film based on Nobuko Takagi\'s novelization of her autobiography, ""Maimai Shinko"".']",What country does Macross Frontier and Mai Mai Miracle originate from? ,Japan,PASS,halueval,Macross Frontier and Mai Mai Miracle originate from Japan.
8156,halueval-4256,"[' As of April 2017, the band has released 11 studio albums, several other albums, and 26 singles, including collaborating on a single with American hip hop group Public Enemy.Scott Ian (born Scott Ian Rosenfeld; December 31, 1963) is an American musician, best known as the rhythm guitarist, backing and additional lead vocalist, and the only remaining original founding member of the thrash metal band Anthrax.']","Who is an American musician, best known as the rhythm guitarist and only remaining founder of the heavy metal band from New York City that released 11 studio albums, several other albums, and 26 singles, including collaborating on a single with American hip hop group Public Enemy ? ",Scott Ian,PASS,halueval,"Scott Ian is an American musician, best known as the rhythm guitarist and only remaining original founding member of Anthrax, the heavy metal band from New York City."
8159,halueval-4259,"['Monopoly Junior is a simplified version of the board game Monopoly, designed for young children.Codenames is a 2015 board game designed by Vlaada ChvÃ¡til.']","Monopoly Junior and Codenames, are which specific forms of entertainment?",board game,PASS,halueval,"Monopoly Junior and Codenames are simplified and original versions of board games, respectively."
8160,halueval-4260,"['Toothing was originally a hoax claim that Bluetooth-enabled mobile phones or PDAs were being used to arrange random sexual encounters, perpetrated as a prank on the media who reported it. They based it on the two concepts dogging and bluejacking that were popular at the time. The creators started a forum in March 2004 where they wrote fake news articles about toothing with other members and then sent them off to well-known Internet-based news services. As observation is encouraged, voyeurism and exhibitionism are closely associated with dogging.']","Which two activites are closely associated with a popular 2004 concept which spurred  the hoax claim, Toothing?",voyeurism and exhibitionism,PASS,halueval,Voyeurism and exhibitionism are closely associated with the popular 2004 concept of Dogging.
8161,halueval-4261,"[' She is now a tourist destination in Hong Kong, China.The Bounty is a 1984 British historical drama film directed by Roger Donaldson, starring Mel Gibson and Anthony Hopkins, and produced by Bernard Williams with Dino De Laurentiis as executive producer.']",A prop for a movie directed by Roger Donaldson is now a tourist attraction in which city?,Hong Kong,PASS,halueval,"The Bounty film set, directed by Roger Donaldson, is now a tourist destination in Hong Kong, China."
8164,halueval-4264,"[' Harsha Chhina is a village near RajaSansi Airport, Amritsar.Amritsar (   ;] ), historically also known as ""RÄmdÄspur"" and colloquially as ""Ambarsar"", is a city in north-western India which is the administrative headquarters of the Amritsar district - located in the Majha region of the Indian state of Punjab.']","The Harsha Chhina Mogha Morcha was an agrarian revolt in Harsha Chhina, Punjab, India, that took place in 1946 under the leadership of the Communist Party, Harsha Chhina is a village near RajaSansi Airport in Amritsar, is a city in north-western India which is the administrative headquarters of the Amritsar district - located in the Majha region of the Indian state, of what?",Punjab,PASS,halueval,"The Harsha Chhina Mogha Morcha was an agrarian revolt in Punjab, India, that took place in 1946 under the leadership of the Communist Party, which is located in the Majha region of Amritsar district."
8167,halueval-4267,"['Progonat is a village in the former Kurvelesh municipality, GjirokastÃ«r County. At the 2015 local government reform it became part of the municipality TepelenÃ«.TepelenÃ« (definite Albanian form: ""Tepelena"" ) is a town and a municipality in GjirokastÃ«r County, in the south of Albania. The town is located on the left bank of the Vjosa River, about three kilometres downstream from its union with the Drino.']",What Albania town is located on the banks of the Vjosa River in GjirokastÃ«r County and after a 2015 local government reform the village of Progonat became part of its municipality?,TepelenÃ«,PASS,halueval,"Tepelena, a town in GjirokastÃ«r County, is located on the banks of the Vjosa River. After the 2015 local government reform, Progonat village became part of its municipality."
